image,group,class,bbox_x,bbox_y,bbox_h,bbox_w,kp1_x,kp1_y,kp2_x,kp2_y
Luca/bad_mask/luca_1616409726.jpg,Luca,BAD_MASK,239,78,286,224,324,161,409,165
Luca/bad_mask/luca_1616409727.jpg,Luca,BAD_MASK,237,67,309,246,313,166,396,165
Luca/bad_mask/luca_1616409728.jpg,Luca,BAD_MASK,231,93,287,271,415,182,469,197
Luca/bad_mask/luca_1616409729.jpg,Luca,BAD_MASK,215,106,302,257,266,207,328,195
Luca/bad_mask/luca_1616409738.jpg,Luca,BAD_MASK,263,74,274,235,340,167,416,166
Luca/bad_mask/luca_1616409739.jpg,Luca,BAD_MASK,258,80,277,245,334,174,406,174
Marcin/mask/marcin_1616416748.jpg,Marcin,MASK,285,85,359,250,379,241,462,251
Marcin/mask/marcin_1616416727.jpg,Marcin,MASK,329,8,451,313,465,209,585,231
Marcin/mask/marcin_1616416692.jpg,Marcin,MASK,167,160,164,158,211,199,279,193
Marcin/mask/marcin_1616416777.jpg,Marcin,MASK,183,84,291,208,227,224,302,223
Marcin/mask/marcin_1616416789.jpg,Marcin,MASK,145,151,192,154,226,228,269,247
Marcin/mask/marcin_1616416786.jpg,Marcin,MASK,1,58,357,251,49,229,135,219
Marcin/mask/marcin_1616416687.jpg,Marcin,MASK,237,6,346,261,320,153,423,170
Marcin/mask/marcin_1616416712.jpg,Marcin,MASK,180,89,311,272,310,206,232,241
Marcin/mask/marcin_1616416764.jpg,Marcin,MASK,64,100,329,310,160,257,243,233
Marcin/mask/marcin_1616416804.jpg,Marcin,MASK,287,25,366,261,382,193,465,218
Marcin/mask/marcin_1616416682.jpg,Marcin,MASK,182,10,295,230,256,133,323,142
Marcin/mask/marcin_1616416774.jpg,Marcin,MASK,227,140,260,245,416,257,427,257
Marcin/mask/marcin_1616416677.jpg,Marcin,MASK,237,151,255,202,308,267,380,270
Marcin/mask/marcin_1616416795.jpg,Marcin,MASK,133,75,261,202,202,210,275,205
Marcin/mask/marcin_1616416776.jpg,Marcin,MASK,165,114,277,198,215,240,290,241
Marcin/mask/marcin_1616416666.jpg,Marcin,MASK,197,73,299,220,257,214,333,219
Marcin/mask/marcin_1616416778.jpg,Marcin,MASK,236,136,246,185,275,248,332,249
Marcin/mask/marcin_1616416792.jpg,Marcin,MASK,135,152,240,165,199,303,243,311
Marcin/mask/marcin_1616416707.jpg,Marcin,MASK,262,166,278,229,320,288,403,275
Marcin/mask/marcin_1616416722.jpg,Marcin,MASK,396,88,343,234,453,244,551,264
Marcin/mask/marcin_1616416701.jpg,Marcin,MASK,136,132,398,305,210,301,304,290
Marcin/mask/marcin_1616416790.jpg,Marcin,MASK,158,265,214,153,218,370,265,381
Marcin/mask/marcin_1616416779.jpg,Marcin,MASK,239,64,273,194,282,182,360,194
Marcin/mask/marcin_1616416676.jpg,Marcin,MASK,231,157,256,193,279,270,346,266
Marcin/mask/marcin_1616416767.jpg,Marcin,MASK,48,151,284,212,109,295,190,290
Marcin/mask/marcin_1616416788.jpg,Marcin,MASK,9,170,213,167,75,248,133,255
Marcin/mask/marcin_1616416668.jpg,Marcin,MASK,173,125,269,255,246,236,197,242
Marcin/mask/marcin_1616416710.jpg,Marcin,MASK,129,56,385,308,183,239,288,197
Marcin/mask/marcin_1616416720.jpg,Marcin,MASK,310,8,366,297,390,141,512,152
Marcin/mask/marcin_1616416726.jpg,Marcin,MASK,306,43,381,280,420,217,523,217
Marcin/mask/marcin_1616416706.jpg,Marcin,MASK,251,25,438,307,331,224,489,225
Marcin/mask/marcin_1616416694.jpg,Marcin,MASK,181,100,249,175,215,217,266,242
Marcin/mask/marcin_1616416690.jpg,Marcin,MASK,113,126,206,185,171,221,243,221
Marcin/mask/marcin_1616416672.jpg,Marcin,MASK,210,161,305,219,291,347,367,340
Marcin/mask/marcin_1616416705.jpg,Marcin,MASK,186,115,253,228,242,224,323,213
Marcin/mask/marcin_1616416670.jpg,Marcin,MASK,165,189,255,279,335,322,394,300
Marcin/mask/marcin_1616416703.jpg,Marcin,MASK,234,19,400,288,522,419,310,189
Marcin/mask/marcin_1616416725.jpg,Marcin,MASK,411,5,385,232,499,186,613,199
Marcin/mask/marcin_1616416766.jpg,Marcin,MASK,181,97,281,225,250,229,322,227
Marcin/mask/marcin_1616416664.jpg,Marcin,MASK,191,41,326,253,266,198,347,194
Marcin/mask/marcin_1616416798.jpg,Marcin,MASK,195,35,292,222,268,175,345,179
Marcin/mask/marcin_1616416771.jpg,Marcin,MASK,117,156,247,178,168,277,236,271
Marcin/mask/marcin_1616416663.jpg,Marcin,MASK,205,8,243,203,269,118,333,119
Marcin/mask/marcin_1616416691.jpg,Marcin,MASK,176,123,207,185,260,197,312,219
Marcin/mask/marcin_1616416683.jpg,Marcin,MASK,255,9,46,37,365,120,380,120
Marcin/mask/marcin_1616416688.jpg,Marcin,MASK,262,25,347,269,361,186,455,189
Marcin/mask/marcin_1616416749.jpg,Marcin,MASK,114,107,337,268,177,264,266,257
Marcin/mask/marcin_1616416793.jpg,Marcin,MASK,22,71,261,197,97,216,172,221
Marcin/mask/marcin_1616416671.jpg,Marcin,MASK,217,146,235,206,315,226,376,235
Marcin/mask/marcin_1616416669.jpg,Marcin,MASK,179,139,246,253,297,244,366,242
Marcin/mask/marcin_1616416667.jpg,Marcin,MASK,139,99,294,216,355,393,188,250
Marcin/mask/marcin_1616416693.jpg,Marcin,MASK,155,120,194,180,242,198,297,213
Marcin/mask/marcin_1616416709.jpg,Marcin,MASK,171,99,374,321,249,297,341,277
Marcin/mask/marcin_1616416708.jpg,Marcin,MASK,282,58,416,270,347,273,456,275
Marcin/mask/marcin_1616416750.jpg,Marcin,MASK,135,24,406,250,178,220,307,217
Marcin/mask/marcin_1616416675.jpg,Marcin,MASK,318,94,279,198,403,217,469,239
Marcin/mask/marcin_1616416695.jpg,Marcin,MASK,152,112,199,174,203,199,266,189
Marcin/mask/marcin_1616416704.jpg,Marcin,MASK,2,191,269,291,104,338,177,295
Marcin/mask/marcin_1616416702.jpg,Marcin,MASK,65,76,340,354,179,232,260,201
Marcin/mask/marcin_1616416674.jpg,Marcin,MASK,174,9,249,245,239,111,331,112
Marcin/mask/marcin_1616416718.jpg,Marcin,MASK,381,128,338,252,440,297,534,287
Marcin/mask/marcin_1616416799.jpg,Marcin,MASK,228,5,322,245,291,139,398,145
Marcin/mask/marcin_1616416775.jpg,Marcin,MASK,209,137,264,199,301,263,361,260
Marcin/mask/marcin_1616416801.jpg,Marcin,MASK,123,155,257,209,173,275,267,274
Marcin/mask/marcin_1616416665.jpg,Marcin,MASK,200,64,322,234,260,208,348,211
Marcin/mask/marcin_1616416711.jpg,Marcin,MASK,174,57,402,342,317,302,421,277
Marcin/mask/marcin_1616416678.jpg,Marcin,MASK,91,98,253,214,144,215,225,209
Marcin/mask/marcin_1616416700.jpg,Marcin,MASK,363,107,328,208,407,248,487,250
Marcin/mask/marcin_1616416715.jpg,Marcin,MASK,387,129,343,256,440,293,448,296
Marcin/mask/marcin_1616416773.jpg,Marcin,MASK,210,173,184,200,245,247,226,245
Marcin/mask/marcin_1616416802.jpg,Marcin,MASK,263,259,194,158,315,341,370,347
Marcin/mask/marcin_1616416680.jpg,Marcin,MASK,246,254,190,175,303,341,371,341
Marcin/mask/marcin_1616416772.jpg,Marcin,MASK,291,183,222,199,346,275,419,287
Marcin/mask/marcin_1616416800.jpg,Marcin,MASK,325,33,254,176,366,140,437,160
Marcin/mask/marcin_1616416689.jpg,Marcin,MASK,241,17,276,189,288,148,359,151
Marcin/mask/marcin_1616416751.jpg,Marcin,MASK,136,16,428,362,231,234,365,238
Marcin/mask/marcin_1616416791.jpg,Marcin,MASK,139,177,180,127,185,248,237,250
Marcin/mask/marcin_1616416684.jpg,Marcin,MASK,77,6,283,297,169,134,234,109
Marcin/mask/marcin_1616416685.jpg,Marcin,MASK,88,31,244,228,162,168,233,147
Marcin/mask/marcin_1616416768.jpg,Marcin,MASK,140,45,267,233,196,142,279,142
Marcin/mask/marcin_1616416805.jpg,Marcin,MASK,158,77,271,294,256,210,308,198
Marcin/mask/marcin_1616416681.jpg,Marcin,MASK,216,259,201,181,260,340,316,344
Marcin/mask/marcin_1616416803.jpg,Marcin,MASK,201,191,212,212,264,267,322,268
Marcin/mask/marcin_1616416784.jpg,Marcin,MASK,182,114,262,279,270,222,340,213
Marcin/mask/marcin_1616416747.jpg,Marcin,MASK,211,133,316,264,297,282,371,281
Marcin/mask/marcin_1616416673.jpg,Marcin,MASK,199,154,228,230,286,272,369,265
Marcin/mask/marcin_1616416769.jpg,Marcin,MASK,149,77,357,296,236,245,336,255
Marcin/mask/marcin_1616416785.jpg,Marcin,MASK,392,69,310,208,446,202,538,216
Marcin/mask/marcin_1616416723.jpg,Marcin,MASK,170,75,352,279,277,248,360,245
Marcin/mask/marcin_1616416783.jpg,Marcin,MASK,207,82,329,268,293,255,359,258
Marcin/mask/marcin_1616416770.jpg,Marcin,MASK,137,65,328,272,222,233,308,243
Marcin/mask/marcin_1616416713.jpg,Marcin,MASK,273,101,357,272,339,285,452,324
Marcin/mask/marcin_1616416765.jpg,Marcin,MASK,248,54,307,259,338,192,412,193
Marcin/mask/marcin_1616416686.jpg,Marcin,MASK,172,18,314,263,226,157,323,142
Marcin/mask/marcin_1616416794.jpg,Marcin,MASK,144,99,191,142,205,181,270,187
Marcin/no_mask/marcin_1616415917.jpg,Marcin,NO_MASK,2,69,361,276,108,264,215,247
Marcin/no_mask/marcin_1616415835.jpg,Marcin,NO_MASK,7,25,376,346,111,209,211,165
Marcin/no_mask/marcin_1616415824.jpg,Marcin,NO_MASK,106,52,443,292,203,278,300,269
Marcin/no_mask/marcin_1616415930.jpg,Marcin,NO_MASK,153,102,291,235,212,237,255,222
Marcin/no_mask/marcin_1616415857.jpg,Marcin,NO_MASK,67,124,260,219,151,240,222,239
Marcin/no_mask/marcin_1616415823.jpg,Marcin,NO_MASK,153,115,279,197,211,241,286,235
Marcin/no_mask/marcin_1616415925.jpg,Marcin,NO_MASK,153,122,324,217,239,285,310,278
Marcin/no_mask/marcin_1616415878.jpg,Marcin,NO_MASK,165,51,247,230,249,156,327,163
Marcin/no_mask/marcin_1616415882.jpg,Marcin,NO_MASK,105,26,317,222,205,184,283,180
Marcin/no_mask/marcin_1616416465.jpg,Marcin,NO_MASK,247,99,308,227,313,216,403,213
Marcin/no_mask/marcin_1616415908.jpg,Marcin,NO_MASK,178,21,238,224,255,118,339,117
Marcin/no_mask/marcin_1616415845.jpg,Marcin,NO_MASK,64,106,405,279,146,318,273,303
Marcin/no_mask/marcin_1616415915.jpg,Marcin,NO_MASK,75,64,320,238,170,228,245,217
Marcin/no_mask/marcin_1616415846.jpg,Marcin,NO_MASK,147,28,298,226,231,129,304,151
Marcin/no_mask/marcin_1616415902.jpg,Marcin,NO_MASK,291,44,330,247,398,194,485,244
Marcin/no_mask/marcin_1616415858.jpg,Marcin,NO_MASK,205,174,242,172,259,274,313,271
Marcin/no_mask/marcin_1616415876.jpg,Marcin,NO_MASK,34,10,466,426,466,476,146,124
Marcin/no_mask/marcin_1616415927.jpg,Marcin,NO_MASK,119,46,386,221,192,251,284,252
Marcin/no_mask/marcin_1616416464.jpg,Marcin,NO_MASK,197,125,315,202,240,230,308,222
Marcin/no_mask/marcin_1616415838.jpg,Marcin,NO_MASK,139,60,318,324,344,205,403,204
Marcin/no_mask/marcin_1616415922.jpg,Marcin,NO_MASK,189,163,268,201,243,276,324,284
Marcin/no_mask/marcin_1616416468.jpg,Marcin,NO_MASK,238,161,293,188,288,285,360,289
Marcin/no_mask/marcin_1616415898.jpg,Marcin,NO_MASK,185,7,331,228,252,144,383,175
Marcin/no_mask/marcin_1616416461.jpg,Marcin,NO_MASK,201,125,262,215,257,249,331,237
Marcin/no_mask/marcin_1616416812.jpg,Marcin,NO_MASK,547,72,0,0,547,72,547,72
Marcin/no_mask/marcin_1616415874.jpg,Marcin,NO_MASK,119,101,225,191,182,199,260,205
Marcin/no_mask/marcin_1616415843.jpg,Marcin,NO_MASK,139,48,274,184,197,179,246,158
Marcin/no_mask/marcin_1616415822.jpg,Marcin,NO_MASK,192,9,342,183,254,190,328,200
Marcin/no_mask/marcin_1616416463.jpg,Marcin,NO_MASK,417,98,318,220,480,237,578,249
Marcin/no_mask/marcin_1616416460.jpg,Marcin,NO_MASK,184,115,271,150,179,240,256,250
Marcin/no_mask/marcin_1616415839.jpg,Marcin,NO_MASK,159,89,272,293,330,167,396,176
Marcin/no_mask/marcin_1616415868.jpg,Marcin,NO_MASK,69,78,329,280,167,227,253,228
Marcin/no_mask/marcin_1616415833.jpg,Marcin,NO_MASK,88,1,462,371,218,206,366,210
Marcin/no_mask/marcin_1616415836.jpg,Marcin,NO_MASK,109,54,287,284,154,173,208,160
Marcin/no_mask/marcin_1616415821.jpg,Marcin,NO_MASK,67,73,343,282,128,208,225,208
Marcin/no_mask/marcin_1616416811.jpg,Marcin,NO_MASK,18,15,0,0,18,15,18,15
Marcin/no_mask/marcin_1616415848.jpg,Marcin,NO_MASK,316,68,281,225,382,193,457,207
Marcin/no_mask/marcin_1616415855.jpg,Marcin,NO_MASK,67,199,246,205,144,310,225,312
Marcin/no_mask/marcin_1616415901.jpg,Marcin,NO_MASK,155,27,298,214,212,160,316,164
Marcin/no_mask/marcin_1616415832.jpg,Marcin,NO_MASK,205,42,331,236,283,195,361,213
Marcin/no_mask/marcin_1616415851.jpg,Marcin,NO_MASK,198,25,343,223,265,183,357,192
Marcin/no_mask/marcin_1616415903.jpg,Marcin,NO_MASK,16,18,291,274,66,167,158,125
Marcin/no_mask/marcin_1616415844.jpg,Marcin,NO_MASK,112,3,306,234,200,107,302,99
Marcin/no_mask/marcin_1616415871.jpg,Marcin,NO_MASK,99,78,281,256,187,188,289,203
Marcin/no_mask/marcin_1616415837.jpg,Marcin,NO_MASK,109,74,264,253,362,338,156,173
Marcin/no_mask/marcin_1616416894.jpg,Marcin,NO_MASK,173,25,376,296,236,196,381,181
Marcin/no_mask/marcin_1616415808.jpg,Marcin,NO_MASK,131,21,334,248,211,170,285,175
Marcin/no_mask/marcin_1616415829.jpg,Marcin,NO_MASK,169,114,303,249,266,266,346,266
Marcin/no_mask/marcin_1616415916.jpg,Marcin,NO_MASK,119,77,282,195,171,191,268,194
Marcin/no_mask/marcin_1616415853.jpg,Marcin,NO_MASK,138,184,225,156,139,302,243,269
Marcin/no_mask/marcin_1616415907.jpg,Marcin,NO_MASK,162,12,303,247,241,115,353,117
Marcin/no_mask/marcin_1616416457.jpg,Marcin,NO_MASK,183,49,324,284,265,209,375,209
Marcin/no_mask/marcin_1616416891.jpg,Marcin,NO_MASK,190,107,244,207,255,214,334,217
Marcin/no_mask/marcin_1616415820.jpg,Marcin,NO_MASK,181,87,295,212,229,212,336,226
Marcin/no_mask/marcin_1616415918.jpg,Marcin,NO_MASK,105,124,283,222,163,264,270,255
Marcin/no_mask/marcin_1616415900.jpg,Marcin,NO_MASK,159,20,293,240,236,148,309,150
Marcin/no_mask/marcin_1616415831.jpg,Marcin,NO_MASK,139,82,283,204,177,206,280,188
Marcin/no_mask/marcin_1616415929.jpg,Marcin,NO_MASK,109,58,289,229,163,200,237,193
Marcin/no_mask/marcin_1616416893.jpg,Marcin,NO_MASK,189,171,213,193,212,264,272,242
Marcin/no_mask/marcin_1616415825.jpg,Marcin,NO_MASK,110,7,368,273,191,167,315,169
Marcin/no_mask/marcin_1616415920.jpg,Marcin,NO_MASK,146,7,358,289,232,166,338,146
Marcin/no_mask/marcin_1616415910.jpg,Marcin,NO_MASK,126,107,288,211,186,219,266,223
Marcin/no_mask/marcin_1616415854.jpg,Marcin,NO_MASK,55,105,241,206,134,221,173,214
Marcin/no_mask/marcin_1616415928.jpg,Marcin,NO_MASK,74,42,287,188,126,182,182,183
Marcin/no_mask/marcin_1616415877.jpg,Marcin,NO_MASK,200,22,297,-211,88,115,7,133
Marcin/no_mask/marcin_1616415914.jpg,Marcin,NO_MASK,123,81,292,212,162,199,255,210
Marcin/no_mask/marcin_1616415847.jpg,Marcin,NO_MASK,146,157,226,178,205,263,262,261
Marcin/no_mask/marcin_1616415919.jpg,Marcin,NO_MASK,49,170,241,226,112,279,190,263
Marcin/no_mask/marcin_1616415879.jpg,Marcin,NO_MASK,116,95,240,196,183,212,263,233
Marcin/no_mask/marcin_1616416459.jpg,Marcin,NO_MASK,296,121,228,219,352,239,416,229
Marcin/no_mask/marcin_1616415840.jpg,Marcin,NO_MASK,141,76,309,304,356,217,407,226
Marcin/no_mask/marcin_1616415873.jpg,Marcin,NO_MASK,3,82,296,315,148,209,225,185
Marcin/no_mask/marcin_1616415880.jpg,Marcin,NO_MASK,105,70,299,220,191,222,301,238
Marcin/no_mask/marcin_1616416456.jpg,Marcin,NO_MASK,196,46,353,229,253,213,372,223
Marcin/no_mask/marcin_1616415921.jpg,Marcin,NO_MASK,178,141,291,216,243,279,332,290
Marcin/no_mask/marcin_1616416895.jpg,Marcin,NO_MASK,201,13,363,290,288,184,354,174
Marcin/no_mask/marcin_1616415899.jpg,Marcin,NO_MASK,175,39,295,237,213,149,334,175
Marcin/no_mask/marcin_1616415924.jpg,Marcin,NO_MASK,183,121,306,183,235,270,332,277
Marcin/no_mask/marcin_1616415904.jpg,Marcin,NO_MASK,142,94,289,230,219,235,299,234
Marcin/no_mask/marcin_1616415827.jpg,Marcin,NO_MASK,267,48,343,223,369,196,445,220
Marcin/no_mask/marcin_1616415842.jpg,Marcin,NO_MASK,167,191,197,182,213,274,282,286
Marcin/no_mask/marcin_1616415923.jpg,Marcin,NO_MASK,171,154,276,220,229,281,316,280
Marcin/no_mask/marcin_1616415870.jpg,Marcin,NO_MASK,165,73,289,200,233,175,295,197
Marcin/no_mask/marcin_1616415826.jpg,Marcin,NO_MASK,13,17,368,221,40,207,162,181
Marcin/no_mask/marcin_1616416458.jpg,Marcin,NO_MASK,314,82,315,247,366,210,509,206
Marcin/no_mask/marcin_1616416462.jpg,Marcin,NO_MASK,182,126,290,207,217,263,277,252
Marcin/no_mask/marcin_1616415834.jpg,Marcin,NO_MASK,296,18,338,300,392,133,535,139
Marcin/no_mask/marcin_1616415883.jpg,Marcin,NO_MASK,73,73,268,247,183,178,264,163
Marcin/no_mask/marcin_1616415856.jpg,Marcin,NO_MASK,51,188,313,-62,3,214,3,214
Marcin/no_mask/marcin_1616415931.jpg,Marcin,NO_MASK,167,40,319,233,254,196,339,195
Marcin/no_mask/marcin_1616416892.jpg,Marcin,NO_MASK,240,125,246,202,308,251,381,246
Marcin/no_mask/marcin_1616415828.jpg,Marcin,NO_MASK,201,62,304,218,263,221,340,219
Marcin/no_mask/marcin_1616415905.jpg,Marcin,NO_MASK,110,0,336,260,192,154,274,153
Marcin/bad_mask/marcin_1616416958.jpg,Marcin,BAD_MASK,122,203,259,212,197,311,250,313
Marcin/bad_mask/marcin_1616417006.jpg,Marcin,BAD_MASK,110,73,236,193,152,165,235,179
Marcin/bad_mask/marcin_1616417008.jpg,Marcin,BAD_MASK,87,72,240,185,156,181,248,184
Marcin/bad_mask/marcin_1616416989.jpg,Marcin,BAD_MASK,225,90,261,208,283,254,346,253
Marcin/bad_mask/marcin_1616416917.jpg,Marcin,BAD_MASK,230,99,244,186,288,202,366,214
Marcin/bad_mask/marcin_1616416956.jpg,Marcin,BAD_MASK,83,169,223,227,135,282,190,261
Marcin/bad_mask/marcin_1616416953.jpg,Marcin,BAD_MASK,306,250,218,193,367,339,451,349
Marcin/bad_mask/marcin_1616416921.jpg,Marcin,BAD_MASK,171,90,207,179,241,176,281,179
Marcin/bad_mask/marcin_1616416919.jpg,Marcin,BAD_MASK,134,112,206,155,177,208,198,208
Marcin/bad_mask/marcin_1616416952.jpg,Marcin,BAD_MASK,145,111,232,160,195,222,240,220
Marcin/bad_mask/marcin_1616416927.jpg,Marcin,BAD_MASK,345,70,219,170,411,160,477,201
Marcin/bad_mask/marcin_1616416939.jpg,Marcin,BAD_MASK,80,121,175,170,148,206,212,206
Marcin/bad_mask/marcin_1616416913.jpg,Marcin,BAD_MASK,215,180,190,126,264,268,309,275
Marcin/bad_mask/marcin_1616416955.jpg,Marcin,BAD_MASK,299,151,239,205,361,255,434,255
Marcin/bad_mask/marcin_1616416938.jpg,Marcin,BAD_MASK,62,110,209,115,104,204,104,204
Marcin/bad_mask/marcin_1616416993.jpg,Marcin,BAD_MASK,177,94,199,188,218,185,268,169
Marcin/bad_mask/marcin_1616416941.jpg,Marcin,BAD_MASK,36,112,169,141,92,180,100,180
Marcin/bad_mask/marcin_1616416945.jpg,Marcin,BAD_MASK,264,151,241,182,317,226,365,229
Marcin/bad_mask/marcin_1616417025.jpg,Marcin,BAD_MASK,209,11,300,190,272,150,368,161
Marcin/bad_mask/marcin_1616416981.jpg,Marcin,BAD_MASK,544,169,-179,-296,300,2,398,2
Marcin/bad_mask/marcin_1616416991.jpg,Marcin,BAD_MASK,277,31,230,166,332,148,378,147
Marcin/bad_mask/marcin_1616416912.jpg,Marcin,BAD_MASK,59,62,200,250,209,131,262,130
Marcin/bad_mask/marcin_1616416975.jpg,Marcin,BAD_MASK,393,68,248,168,412,191,487,196
Marcin/bad_mask/marcin_1616416916.jpg,Marcin,BAD_MASK,68,99,224,197,132,192,199,191
Marcin/bad_mask/marcin_1616416925.jpg,Marcin,BAD_MASK,231,32,277,234,300,171,309,167
Marcin/bad_mask/marcin_1616416948.jpg,Marcin,BAD_MASK,406,161,0,0,230,183,244,194
Marcin/bad_mask/marcin_1616416985.jpg,Marcin,BAD_MASK,353,3,298,309,428,123,622,131
Marcin/bad_mask/marcin_1616416911.jpg,Marcin,BAD_MASK,220,109,185,163,279,199,315,193
Marcin/bad_mask/marcin_1616416977.jpg,Marcin,BAD_MASK,240,132,229,202,293,248,384,247
Marcin/bad_mask/marcin_1616416976.jpg,Marcin,BAD_MASK,190,126,239,241,284,242,393,245
Marcin/bad_mask/marcin_1616416915.jpg,Marcin,BAD_MASK,186,81,248,219,236,207,262,207
Marcin/bad_mask/marcin_1616416972.jpg,Marcin,BAD_MASK,284,145,204,170,332,246,409,243
Marcin/bad_mask/marcin_1616416987.jpg,Marcin,BAD_MASK,204,91,193,264,285,184,360,187
Marcin/bad_mask/marcin_1616417013.jpg,Marcin,BAD_MASK,86,53,228,177,135,157,215,153
Marcin/bad_mask/marcin_1616416947.jpg,Marcin,BAD_MASK,227,181,248,140,255,289,306,273
Marcin/bad_mask/marcin_1616417010.jpg,Marcin,BAD_MASK,214,243,-254,-225,13,115,126,100
Marcin/bad_mask/marcin_1616416988.jpg,Marcin,BAD_MASK,203,47,268,216,246,161,386,166
Marcin/bad_mask/marcin_1616416959.jpg,Marcin,BAD_MASK,227,207,228,125,294,310,346,325
Marcin/bad_mask/marcin_1616416946.jpg,Marcin,BAD_MASK,226,160,238,179,257,240,317,248
Marcin/bad_mask/marcin_1616416944.jpg,Marcin,BAD_MASK,282,127,2,1,379,235,360,234
Marcin/bad_mask/marcin_1616416929.jpg,Marcin,BAD_MASK,259,56,278,174,298,181,366,185
Marcin/bad_mask/marcin_1616417009.jpg,Marcin,BAD_MASK,260,294,-280,-255,90,140,158,133
Marcin/bad_mask/marcin_1616416983.jpg,Marcin,BAD_MASK,274,263,180,142,369,349,317,348
Marcin/bad_mask/marcin_1616417007.jpg,Marcin,BAD_MASK,58,43,301,201,187,196,108,198
Marcin/bad_mask/marcin_1616416926.jpg,Marcin,BAD_MASK,243,55,300,226,291,194,377,200
Marcin/bad_mask/marcin_1616416936.jpg,Marcin,BAD_MASK,308,248,187,125,352,309,403,318
Marcin/bad_mask/marcin_1616417024.jpg,Marcin,BAD_MASK,192,0,337,251,262,140,345,146
Marcin/bad_mask/marcin_1616416951.jpg,Marcin,BAD_MASK,340,165,233,181,386,254,455,258
Marcin/bad_mask/marcin_1616416990.jpg,Marcin,BAD_MASK,455,306,-270,-148,371,129,418,144
Marcin/bad_mask/marcin_1616416934.jpg,Marcin,BAD_MASK,295,303,161,113,318,364,370,368
Marcin/bad_mask/marcin_1616416992.jpg,Marcin,BAD_MASK,318,219,208,147,358,327,425,326
Marcin/bad_mask/marcin_1616416970.jpg,Marcin,BAD_MASK,158,178,224,218,244,274,303,274
Marcin/bad_mask/marcin_1616416974.jpg,Marcin,BAD_MASK,224,76,280,239,262,206,358,209
Marcin/bad_mask/marcin_1616416979.jpg,Marcin,BAD_MASK,455,95,243,221,550,202,601,191
Marcin/bad_mask/marcin_1616416978.jpg,Marcin,BAD_MASK,292,178,188,129,317,264,390,271
Marcin/bad_mask/marcin_1616416914.jpg,Marcin,BAD_MASK,351,92,235,132,367,198,458,215
Marcin/bad_mask/marcin_1616416986.jpg,Marcin,BAD_MASK,218,14,265,226,277,111,384,123
Marcin/bad_mask/marcin_1616416950.jpg,Marcin,BAD_MASK,168,121,261,138,190,240,265,246
Marcin/bad_mask/marcin_1616416969.jpg,Marcin,BAD_MASK,270,182,218,169,287,287,376,281
Marcin/bad_mask/marcin_1616416957.jpg,Marcin,BAD_MASK,310,157,231,154,351,259,416,266
Marcin/bad_mask/marcin_1616417023.jpg,Marcin,BAD_MASK,224,22,283,204,278,147,336,149
Marcin/bad_mask/marcin_1616416928.jpg,Marcin,BAD_MASK,293,69,211,146,314,145,381,167
Marcin/bad_mask/marcin_1616416954.jpg,Marcin,BAD_MASK,306,243,237,145,343,340,381,339
Marcin/bad_mask/marcin_1616416980.jpg,Marcin,BAD_MASK,242,86,287,235,328,218,446,222
Marcin/bad_mask/marcin_1616416935.jpg,Marcin,BAD_MASK,222,273,146,130,256,315,286,315
Marcin/bad_mask/marcin_1616417022.jpg,Marcin,BAD_MASK,227,67,265,206,268,226,363,226
Marcin/bad_mask/marcin_1616416924.jpg,Marcin,BAD_MASK,154,95,226,168,214,157,271,176
Marcin/bad_mask/marcin_1616416918.jpg,Marcin,BAD_MASK,247,98,262,260,321,198,408,215
Marcin/bad_mask/marcin_1616416982.jpg,Marcin,BAD_MASK,32,142,229,175,75,272,156,233
Marcin/bad_mask/marcin_1616416923.jpg,Marcin,BAD_MASK,161,97,225,157,220,197,295,205
Marcin/bad_mask/marcin_1616417012.jpg,Marcin,BAD_MASK,73,121,243,192,124,243,176,230
Marcin/bad_mask/marcin_1616416937.jpg,Marcin,BAD_MASK,215,162,223,167,259,277,322,273
Marcin/bad_mask/marcin_1616416931.jpg,Marcin,BAD_MASK,226,140,205,157,247,190,317,195
Marcin/bad_mask/marcin_1616416971.jpg,Marcin,BAD_MASK,255,180,203,129,281,261,340,258
Marcin/bad_mask/marcin_1616417028.jpg,Marcin,BAD_MASK,180,71,324,265,280,252,364,260
Marcin/bad_mask/marcin_1616416922.jpg,Marcin,BAD_MASK,170,109,213,145,220,193,277,202
Marcin/bad_mask/marcin_1616416943.jpg,Marcin,BAD_MASK,265,139,249,180,327,245,388,256
Marcin/bad_mask/marcin_1616416942.jpg,Marcin,BAD_MASK,352,164,202,204,424,241,480,252
Marcin/bad_mask/marcin_1616416984.jpg,Marcin,BAD_MASK,155,88,222,182,228,178,287,181
Marcin/bad_mask/marcin_1616417011.jpg,Marcin,BAD_MASK,140,2,297,238,192,122,288,119
Marcin/bad_mask/marcin_1616417005.jpg,Marcin,BAD_MASK,82,49,240,210,149,160,217,160
Marcin/bad_mask/marcin_1616416910.jpg,Marcin,BAD_MASK,206,79,245,204,257,162,305,174
Marcin/bad_mask/marcin_1616416940.jpg,Marcin,BAD_MASK,107,102,218,145,145,175,212,203
Marcin/bad_mask/marcin_1616416973.jpg,Marcin,BAD_MASK,366,96,304,200,403,227,507,243
Marcin/bad_mask/marcin_1616416949.jpg,Marcin,BAD_MASK,374,118,250,194,438,223,522,221
